FeatureIndex	FileName	MSLevel	IsDecoy	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	FeatureQuantity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	Qscore2D	PerChargeIntensity	PerIsotopeIntensity
258	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4295.256068	4297.955166	2	69.9905	70.4412	27.0453	70.4412	55838.2	28964.4	755078	5	8	4	0.8992	0.470554825150211	14215.3;15410.8;14520.9;11691.2	2716.67;5964.83;8888.69;10447.9;12198.6;9186.6;2191.35;0;3622.37;3337.81
259	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3760.470558	3762.755935	2	69.4757	70.119	38.6019	70.119	56326.8	28498.6	1.08716e+06	4	6	3	0.91187	0.356800198509909	27828.2;22276.2;6222.48	0;7535.3;15877;15209.2;8151.09;6820.22;2733.96
260	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4920.001387	4923.078700	2	71.2126	71.5342	19.2953	71.2126	48878.3	28375.4	471561	6	6	1	0.863034	0.631790362526711	48878.3	0;0;9561.05;13027.1;8836.55;7894.92;9558.63
261	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2867.313479	2869.081357	2	69.8618	70.9555	65.6185	69.8618	42974.1	28147.9	1.40995e+06	3	5	3	0.896309	0.561112612056303	9809.08;28003.1;5161.87	0;13976.6;17492;8344.45;3160.97
262	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2628.900607	2630.530267	2	69.0257	69.9263	54.0321	69.0257	46960.4	28142.5	1.26868e+06	3	3	1	0.862677	0.814212484256641	46960.4	0;13906.5;16718.3;9479.17;6856.44
263	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	5562.426058	5565.857610	2	70.5054	70.9555	27.0013	70.9555	48727.5	27790.9	657852	5	7	3	0.854245	0.54400596325929	7488.01;20302.9;20936.6	0;0;5114.55;11992.1;11387.1;14926.7;5307.08
264	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4473.965916	4476.766439	2	69.7976	70.1835	23.1538	70.1835	48805.4	26136.2	565015	4	6	2	0.861542	0.713197618842874	22669.2;0;26136.2	0;0;13402.5;16056.7;13621.5;5724.77
265	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3980.729201	3983.162804	2	69.7976	70.5698	46.3319	70.5698	46833	25969.6	1.08493e+06	4	6	3	0.859065	0.63503527249966	28462.7;5022.65;13347.6	0;5022.65;9093.79;13800.4;11316.8;7599.32
266	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3041.814491	3043.682351	2	66.1973	66.9045	42.4334	66.1973	49520.1	25330.9	1.05065e+06	2	4	2	0.886737	0.81235056774821	25330.9;0;24189.2	0;12240.2;17002.4;15307.6;4969.91
267	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4292.634114	4295.333212	2	69.669	69.9263	15.4366	69.669	44970.7	25224.5	347096	4	6	2	0.852959	0.6203054446511	25224.5;0;19746.2	0;0;11594.4;14599.6;10803;4961.52;3012.14
268	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3058.555495	3060.423355	2	66.7114	67.9324	73.2551	66.7114	35362.6	25115.1	1.29524e+06	3	4	2	0.911266	0.696821504329131	6617.91;28744.7	0;10089.1;11633.2;8712.47;4927.84
269	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3369.499892	3371.570207	2	67.7394	68.5114	46.3207	68.5114	42844.9	24933.3	992302	4	5	2	0.919447	0.432811150285183	24933.3;17911.6	0;10736.7;13446.9;13073.7;5587.62
270	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4695.843334	4698.791398	2	67.6753	68.5114	50.166	67.6753	45554	24359.7	1.14263e+06	6	7	2	0.8532	0.643640211465523	24359.7;21194.4	0;0;10186.9;17450.1;13586.4;4330.59
271	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4673.083024	4676.016707	2	70.5054	71.2126	42.4291	71.2126	39770.3	23868.2	843710	4	7	2	0.8594	0.437716612026481	23868.2;0;0;15902.1	0;0;11214;12295.5;11415.6;2258.47;0;0;0;0;2586.76
272	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4859.513308	4862.550654	2	66.7114	66.9688	15.4425	66.9688	45457.8	23062	350991	6	7	2	0.85159	0.482253405744743	30987.8;14470	0;0;13412;7014.8;9758.32;11089.8;4182.92
273	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	5507.490385	5510.894483	2	67.6753	68.1249	26.9787	68.1249	38150	22573.6	514619	6	8	2	0.858935	0.477664340612474	22573.6;0;15576.4	0;0;3937.76;10854.4;10510.7;9027.67;0;3819.44
274	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2688.572052	2690.241172	2	68.4468	69.669	73.3281	69.669	41039.7	22273.9	1.50468e+06	2	3	3	0.856321	0.529062059834425	7424.72;33615	0;12411.9;13727;10994;0;3906.81
275	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3386.030716	3388.101031	2	68.2534	68.5757	19.3413	68.5757	34224	22023.8	330969	5	5	1	0.852444	0.518018856972489	34224	0;5034.07;10527.8;11263.4;4399.02;0;0;2999.67
276	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2214.612086	2215.991695	2	69.7334	70.3124	34.7374	69.7334	36281.4	21978	630161	2	3	2	0.888791	0.626522474955989	22565.8;13715.6	3735.47;13370.5;14648.5;8262.32
277	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4857.338618	4860.375964	2	67.2898	67.4823	11.5482	67.4823	33150.6	21749.3	191415	6	7	2	0.870045	0.348524116135343	21749.3;11401.3	0;0;6917.34;11398;8070.13;6765.17
278	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4399.699668	4402.461028	2	69.7976	70.6986	54.0596	69.7976	37663.6	20934.7	1.01804e+06	6	6	1	0.879696	0.376826965740339	37663.6	0;3421.23;6075.14;11626.6;10890.6;2656.32;2993.63
279	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4077.026975	4079.598281	2	69.0257	69.7334	42.4604	69.0257	35659.3	20605.1	757054	5	5	1	0.868257	0.523913627870521	35659.3	0;3391.02;6798.9;10270.8;9189.03;6009.49
280	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2896.124998	2897.906820	2	69.4757	70.119	38.6019	69.4757	40715.1	20480.8	785840	3	3	1	0.85575	0.629163140260776	40715.1	0;11031.8;18594;11089.2
281	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4638.409413	4641.308178	2	70.3124	70.8912	34.729	70.8912	36445.8	20350.5	632864	5	6	2	0.868522	0.430905716356204	16095.4;20350.5	0;0;10489.9;9003.19;10639.9;6312.79
282	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3182.351224	3184.306463	2	68.5757	69.7976	73.3144	68.5757	40446.5	20271.1	1.48266e+06	3	4	2	0.884198	0.5978442711092	20175.5;20271.1	0;11247.8;16690.5;12508.3
283	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	5341.237494	5344.554310	2	67.868	68.9614	65.6056	68.9614	30340	20170	995235	7	8	2	0.863938	0.797099405101924	7177.4;23162.6	0;0;3427.44;7784.79;7710.31;7667.45;3749.96
284	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4636.821765	4639.709021	2	67.0331	67.2898	15.4021	67.0331	32787.4	19782	252497	6	7	2	0.863701	0.703849745956421	19782;13005.5	0;0;8497.58;9771.5;10331.8;4186.57
285	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4144.109300	4146.729319	2	69.4757	70.0548	34.7491	70.0548	36787.8	19059.4	639171	5	6	2	0.867198	0.442373513047789	19059.4;17728.4	0;3469.56;9326.08;13094.2;10897.9
286	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4226.240327	4228.899943	2	70.119	70.6342	30.9117	70.119	30329.1	18998.6	468762	6	8	4	0.876077	0.749334993601283	9872.04;9126.58;11330.5	0;3016.19;6003.55;5579.99;7779.1;5951.28;1999
287	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2183.620557	2184.975187	2	66.1331	67.0331	54.005	66.1331	33697.9	18980.1	909926	2	3	2	0.851657	0.532817339776403	14717.8;18980.1	2821.58;11946.6;15915.8;5835.44
288	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2761.692635	2763.389403	2	69.7976	70.6986	54.0596	70.6986	31798	17447.5	859493	3	4	2	0.890417	0.733767181859611	17447.5;14350.5	0;11745.8;9043.32;8147.06;2861.85
289	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3233.569619	3235.551049	2	66.5828	67.7394	69.3951	67.7394	24438.8	17374.8	847966	5	6	2	0.894404	0.675939259203173	17374.8;7063.96	0;6284.41;5205.74;6746.37;3792.76;2409.5
290	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	3218.486945	3220.468375	2	67.1615	68.3178	69.3774	67.1615	30393.1	16154.1	1.0543e+06	4	5	2	0.85763	0.423318970393159	16154.1;14238.9	1670.35;7230.79;9751.73;13410.6
291	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	2836.880701	2838.625516	2	66.4541	67.0974	38.5936	66.4541	29522.4	15916.6	569688	4	5	2	0.852679	0.509131303064016	24310.7;5211.72	0;6583.61;10805.4;7697.36;4436.01
292	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	4199.617450	4202.263350	2	69.7976	70.2479	27.0152	70.2479	29081.6	15879.7	392822	7	7	1	0.858529	0.525276045039945	29081.6	0;2193.41;5692.28;10962.1;7770.78;2463
293	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	0	5165.397432	5168.614695	2	66.9688	67.4823	30.8094	66.9688	24590.9	13644.9	378816	8	8	1	0.913957	0.342637759537896	24590.9	0;0;5182.17;6942.6;6157.68;4301.84;2006.62
294	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	9142.315724	9147.970241	2	65.1532	66.1331	58.7902	65.1532	6.50061e+06	5.65062e+06	1.91086e+08	6	9	4	0.896049	0.941306795957672	1.7636e+06;4.27524e+06;316658;145107	165451;103502;193648;279481;545420;746696;728236;855780;777497;554357;510907;349519;329016;243198;283349
295	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4621.140837	4624.028093	2	65.0866	65.5097	25.3868	65.0866	2.80036e+06	2.55391e+06	3.5546e+07	3	4	2	0.875629	0.909608263399548	1.36409e+06;1.43627e+06	0;74070;451064;652421;537129;405232;281142;146274;190085;62939.6
296	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	9242.271396	9247.977209	2	65.5738	65.8843	18.6299	65.8843	2.89721e+06	2.20251e+06	2.69874e+07	6	8	3	0.874617	0.906635917901851	1.0581e+06;1.67145e+06;167647	49053.5;13159.6;64393;125948;280899;304233;316574;297898;295110;327298;229855;216790;188416;133722;102910
297	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4561.665225	4564.504779	3	65.4333	66.4541	61.2526	65.6377	3.70636e+06	1.89347e+06	6.9559e+07	3	8	5	0.89956	0.917998373997057	485573;2.65134e+06;544753;0;19890;4801.46	113078;189695;602043;793007;680319;568759;347989;285858;144015;94669.4
298	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	9088.333302	9093.959906	2	65.4333	65.6377	12.2629	65.4333	1.77808e+06	1.07548e+06	1.09022e+07	6	9	4	0.898738	0.930960291178203	24414.3;394569;971341;387752	0;0;25879.7;112216;157128;222783;221729;210034;184618;188350;140479;161271;77553.1;33523.5;42511.6
299	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	9148.368709	9154.023225	3	67.6753	67.9324	15.4241	67.7394	2.03245e+06	913986	1.09274e+07	6	9	4	0.987575	0.998077777501864	110988;723969;1.06375e+06;133738	0;37959.3;111650;187794;257301;264873;303861;273592;216616;141103;115881;68262;28643.6;16719.9;8192.02
300	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4561.172238	4564.011793	6	66.5184	68.3823	111.834	66.5184	900778	562001	1.9485e+07	3	4	2	0.866532	0.874109347908745	79560.4;821218	30899.3;31945.8;120467;225985;195327;160017;69986.5;33368.5;32674;31006.9
301	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	9105.353619	9110.980223	3	67.9965	69.4757	88.7501	68.64	1.04535e+06	421311	3.21867e+07	6	9	4	0.891403	0.951691868911886	74905.7;289628;584014;112855	0;6994.52;5645.1;46786.1;65915.3;152767;183856;167463;149456;123741;56867.6;32323.9;6524.91;47010
302	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4621.635696	4624.522952	2	65.6377	66.1331	29.7241	65.6377	452487	344374	6.72489e+06	3	4	2	0.886136	0.871552091770239	200319;252167	8811.4;20340.2;70389.9;106778;114761;62501.1;36986;0;25309.5;15421.8
303	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	6722.147725	6726.373987	2	65.1532	65.7014	32.8887	65.1532	386875	258517	6.36191e+06	6	8	3	0.893307	0.621824886458899	350091;15156.7;21627.5	0;0;9241.78;68235.6;99479.1;68368.3;60782.3;65611.2;0;15156.7
304	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4591.302142	4594.173614	2	65.7611	66.1973	26.1698	65.7611	243435	211324	3.18532e+06	4	5	2	0.859983	0.730980270032931	211324;32110.8	0;0;61662.4;62910.2;76754.1;37030.7;5077.21
305	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3805.169472	3807.480309	2	65.8843	66.8403	57.3632	65.8843	166135	135162	4.76503e+06	4	5	2	0.857601	0.620121263377939	122590;43545.1	12925.4;22639.9;24257.3;60982.6;26589.2;14115.4;17550.8
306	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	7614.421852	7619.181716	3	69.4113	70.8912	88.7897	70.8912	227852	122303	5.86465e+06	8	10	3	0.901756	0.342360165176803	179869;30212.4;17770.8	5706.74;4858.99;15575.6;11064.3;38613.8;38307.1;32199.2;17815.8;27677.3;15803.5;18654.9;0;0;7281.37
307	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	9134.347007	9139.987347	2	67.3541	67.611	15.411	67.3541	203087	118237	1.56488e+06	7	8	2	0.933868	0.656967857584103	104341;98746	0;6610.51;0;15629.7;26474;32233.5;20549.5;25603.4;19127.9;13653.2;15109.7;7274.62;0;12569.4;8251.23
308	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	6801.739975	6806.006129	2	68.7684	69.7976	61.7533	69.7976	152327	103034	4.70334e+06	7	10	4	0.935507	0.585463025208902	55767.2;30335.5;52923.2;13300.9	0;4623.85;14814;20499.4;24307;17267.2;19497;20341.6;14064.7;0;6559.42;3025.43;3157.48;4169.68
309	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	7204.637016	7209.133237	2	66.3899	66.9045	30.8756	66.3899	176788	91597.2	2.72921e+06	6	9	4	0.890608	0.605867131389728	51950.3;81427;23184.8;20225.6	0;0;6141.07;21560.3;37466.9;35165.6;18722.9;30031;4541.98;0;15223.6;0;0;7934.27
310	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	7072.118475	7076.547496	2	68.8973	69.3469	26.9757	69.3469	122431	88553.1	1.65133e+06	8	10	3	0.880524	0.546404265045822	56574.1;30730;35127.2	0;0;6237.82;13684.2;25016.4;15267.5;15714.3;14475.3;18146.3;3124.75;10764.6
311	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4842.674100	4845.711446	2	67.6753	68.5114	50.166	68.5114	139060	86539.3	3.48805e+06	5	8	4	0.906224	0.83017692727518	84371.5;24420.3;18244;12024.3	0;10080.8;20353.1;33169.9;27371.3;24136.1;5703.78;0;10708.6;0;7536.6
312	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5489.013751	5492.417849	3	68.3178	69.8618	92.6435	69.0898	170977	82802	5.87773e+06	5	6	2	0.860333	0.346312008957854	31477.7;139499	7655.11;8821.1;6706.39;47010.3;37653;40366.8;8989.77;14010.4;0;0;7419.46
313	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4865.681737	4868.732938	2	67.6753	67.9324	15.4241	67.6753	94894.1	78992.1	731827	6	7	2	0.945019	0.885178059642778	78992.1;15902	0;12319.1;12695.2;23884.9;21425.9;14325.6;7644.9;2598.31
314	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5589.668773	5593.123430	2	70.8269	71.4699	38.5769	70.8269	138150	76720.6	2.66469e+06	7	8	2	0.869979	0.412383007206372	18259.9;119890	4168.44;0;18442.8;43218.8;12636.2;28790.2;18939.4;8763.26;3904.09;0;3454.89
315	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5152.186191	5155.391719	2	67.9965	68.8328	50.1759	68.8328	105655	76441.5	2.65068e+06	5	9	5	0.899633	0.440207691929023	14550.5;50041;23618.3;14860.8;2584.91	0;4252.95;13657.3;22013.5;14463.2;16342.7;8184.2;9127.12;4548.71;5062.46;2640.86;5362.53
